X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8831494.5486828,5417113.10426223,1135,GO-20201466110,2020/08/03 04:00:00+00,2020,August,3,Monday,216,D55,Other,59,Danforth East York,59,Danforth East York (59),-79.3346653465793,43.6868786177412
-8841202.22020322,5411390.6064655,1136,GO-20201486174,2020/08/09 04:00:00+00,2020,August,9,Sunday,222,D14,Stabbing,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.421870844124,43.6496940660168
-8840493.54485142,5410316.47272304,1137,GO-20201505493,2020/08/11 04:00:00+00,2020,August,11,Tuesday,224,D14,Stabbing,162,West Queen West,82,Niagara (82),-79.4155047048579,43.6427118222111
-8821490.50883302,5425935.78786627,1138,GO-20201506702,2020/08/12 04:00:00+00,2020,August,12,Wednesday,225,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2447975280768,43.7441629100093
-8839840.32040965,5427833.78558125,1139,GO-20201568363,2020/08/20 04:00:00+00,2020,August,20,Thursday,233,D32,Shooting,153,Avondale,51,Willowdale East (51),-79.4096366904464,43.7564791518981
-8814969.93581868,5429671.66827074,1140,GO-20201583370,2020/08/22 04:00:00+00,2020,August,22,Saturday,235,D43,Stabbing,136,West Hill,136,West Hill (136),-79.1862222239397,43.7684028883572
-8814969.93581868,5429671.66827074,1141,GO-20201583370,2020/08/22 04:00:00+00,2020,August,22,Saturday,235,D43,Stabbing,136,West Hill,136,West Hill (136),-79.1862222239397,43.7684028883572
-8835542.47023583,5412712.92943545,1142,GO-20201607604,2020/08/26 04:00:00+00,2020,August,26,Wednesday,239,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3710284454984,43.6582885117532
-8848879.12899227,5426898.916522,1143,GO-20201655784,2020/09/02 04:00:00+00,2020,September,2,Wednesday,246,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.4908336891512,43.7504130365521
-8859321.49390115,5423424.33817045,1144,GO-20201691332,2020/09/07 04:00:00+00,2020,September,7,Monday,251,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5846390492342,43.7278620388875
-8848304.82795441,5414283.55991564,1145,GO-20201713867,2020/09/10 04:00:00+00,2020,September,10,Thursday,254,D11,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4856746552988,43.6684952355694
-8856543.73430593,5421183.18670919,1146,GO-20201730504,2020/09/12 04:00:00+00,2020,September,12,Saturday,256,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5596860102162,43.7133118248394
-8852443.83534494,5419804.60406499,1147,GO-20201728164,2020/09/12 04:00:00+00,2020,September,12,Saturday,256,D12,Stabbing,113,Weston,113,Weston (113),-79.5228559910683,43.7043599055916
-8852443.83534494,5419804.60406499,1148,GO-20201728164,2020/09/12 04:00:00+00,2020,September,12,Saturday,256,D12,Stabbing,113,Weston,113,Weston (113),-79.5228559910683,43.7043599055916
-8816683.46082177,5434908.98067822,1149,GO-20201786596,2020/09/20 04:00:00+00,2020,September,20,Sunday,264,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2016150808944,43.8023682615659
-8852407.61944104,5429529.89791617,1150,GO-20201816857,2020/09/24 04:00:00+00,2020,September,24,Thursday,268,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5225306576437,43.7674832010992
-8859713.60500761,5426266.45579651,1151,GO-20201838399,2020/09/27 04:00:00+00,2020,September,27,Sunday,271,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5881614427232,43.746308819522
-8851987.75226671,5429787.94527538,1152,GO-20201838773,2020/09/27 04:00:00+00,2020,September,27,Sunday,271,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5187589269812,43.7691571849407
-8833728.51590509,5433410.83074228,1153,GO-20201989086,2020/09/28 04:00:00+00,2020,September,28,Monday,272,D33,Other,47,Don Valley Village,47,Don Valley Village (47),-79.3547334161014,43.7926543293294
-8850672.80402873,5419835.18794797,1154,GO-20201863629,2020/10/01 04:00:00+00,2020,October,1,Thursday,275,D12,Shooting,113,Weston,113,Weston (113),-79.5069465455149,43.7045585193242
-8849071.86065682,5424829.59285784,1155,GO-20201876749,2020/10/03 04:00:00+00,2020,October,3,Saturday,277,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4925650267386,43.7369835626236
-8842492.33105905,5423364.56240062,1156,GO-20201908230,2020/10/07 04:00:00+00,2020,October,7,Wednesday,281,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.433460106737,43.7274740025928
-8826111.54041668,5417779.39851365,1157,GO-20202026517,2020/10/25 04:00:00+00,2020,October,25,Sunday,299,D41,Shooting,121,Oakridge,121,Oakridge (121),-79.2863089612589,43.6912066728333
-8851787.7445376,5428679.25867291,1158,GO-20202114189,2020/11/07 05:00:00+00,2020,November,7,Saturday,312,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5169622265097,43.761964670783
-8809540.24060339,5433328.64317096,1159,GO-20202177333,2020/11/16 05:00:00+00,2020,November,16,Monday,321,D43,Stabbing,143,West Rouge,131,Rouge (131),-79.137446441734,43.7921213833642
-8841439.56048204,5413394.15706932,1160,GO-20202188906,2020/11/18 05:00:00+00,2020,November,18,Wednesday,323,D14,Stabbing,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.4240029075385,43.6627156745153
-8829085.13637705,5427065.19184435,1161,GO-20202213650,2020/11/22 05:00:00+00,2020,November,22,Sunday,327,D33,Stabbing,149,Parkwoods-O'Connor Hills,45,Parkwoods-Donalda (45),-79.3130212277158,43.7514919975467
-8844711.31378731,5420349.94980045,1162,GO-20202271563,2020/12/02 05:00:00+00,2020,December,2,Wednesday,337,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4533935682621,43.7079013046
-8842704.06785498,5412957.4424434,1163,GO-20202295266,2020/12/06 05:00:00+00,2020,December,6,Sunday,341,D14,Other,83,Dufferin Grove,83,Dufferin Grove (83),-79.4353621706088,43.6598775908556
-8839437.56816175,5411792.37545231,1164,GO-2020982844,2020/12/08 05:00:00+00,2020,December,8,Tuesday,343,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.4060187053613,43.6523054964808
-8830100.60067575,5416026.44664694,1165,GO-20202279344,2020/12/08 05:00:00+00,2020,December,8,Tuesday,343,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.3221432985848,43.6798193337156
-8837821.04974592,5420384.90299092,1166,GO-20202381546,2020/12/18 05:00:00+00,2020,December,18,Friday,353,D53,Other,173,North Toronto,104,Mount Pleasant West (104),-79.3914972727584,43.7081282794901
-8833924.45568604,5431705.97402199,1167,GO-20202400901,2020/12/21 05:00:00+00,2020,December,21,Monday,356,D33,Stabbing,47,Don Valley Village,47,Don Valley Village (47),-79.3564935730226,43.781598198152
-8823203.36480597,5424379.30242625,1168,GO-202179788,2021/01/13 05:00:00+00,2021,January,13,Wednesday,13,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.260184375389,43.7340608742832
-8856314.79341665,5426648.61606449,1169,GO-2021105728,2021/01/17 05:00:00+00,2021,January,17,Sunday,17,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5576293993761,43.7487887999596
-8850318.41375438,5429184.76031847,1170,GO-2021133150,2021/01/21 05:00:00+00,2021,January,21,Thursday,21,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.5037630040119,43.7652441793994
-8852978.41402627,5419316.49707797,1171,GO-2021204256,2021/01/21 05:00:00+00,2021,January,21,Thursday,21,D23,Other,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5276581928426,43.7011900295758
-8837446.95514245,5416465.97742087,1172,GO-2021185744,2021/01/29 05:00:00+00,2021,January,29,Friday,29,D53,Shooting,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.388136724487,43.68267476954
-8850428.66502334,5421556.34492373,1173,GO-2021198314,2021/01/31 05:00:00+00,2021,January,31,Sunday,31,D12,Shooting,28,Rustic,28,Rustic (28),-79.5047534079117,43.7157347228274
-8819878.7057995,5433863.34987283,1174,GO-2021238843,2021/02/06 05:00:00+00,2021,February,6,Saturday,37,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2303184549271,43.7955886080439
-8827880.50931668,5425872.81744108,1175,GO-2021250265,2021/02/08 05:00:00+00,2021,February,8,Monday,39,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3021998791992,43.7437542470319
-8845678.44583478,5421055.80648199,1176,GO-2021251003,2021/02/08 05:00:00+00,2021,February,8,Monday,39,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4620814633619,43.7124847287678
-8828451.85471074,5417121.17868693,1177,GO-2021257693,2021/02/09 05:00:00+00,2021,February,9,Tuesday,40,D55,Shooting,62,East End-Danforth,62,East End-Danforth (62),-79.3073323616561,43.6869310692081
-8857119.91163381,5416645.50826907,1178,GO-2021277195,2021/02/12 05:00:00+00,2021,February,12,Friday,43,D23,Shooting,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5648618987354,43.6838410627134
-8835621.48603491,5413977.4719444,1179,GO-2021334695,2021/02/19 05:00:00+00,2021,February,19,Friday,50,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3717382557243,43.666506262949
-8849236.31115946,5410508.3988002,1180,GO-2021363118,2021/02/26 05:00:00+00,2021,February,26,Friday,57,D22,Other,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.4940423109369,43.6439594681682
-8846604.2043237,5417781.32739458,1181,GO-2021368408,2021/02/27 05:00:00+00,2021,February,27,Saturday,58,D12,Stabbing,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.470397692504,43.6912192018148
-8824214.35350455,5421102.51289507,1182,GO-2021424868,2021/03/06 05:00:00+00,2021,March,6,Saturday,65,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2692662409646,43.7127880013189
-8849673.63278467,5418907.32625908,1183,GO-2021437169,2021/03/09 05:00:00+00,2021,March,9,Tuesday,68,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4979708376297,43.6985326538809
-8851062.3148232,5426715.17682434,1184,GO-2021511040,2021/03/19 04:00:00+00,2021,March,19,Friday,78,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5104455810769,43.7492207267183
-8852749.73473779,5419069.9568682,1185,GO-2021611765,2021/04/03 04:00:00+00,2021,April,3,Saturday,93,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5256039318357,43.6995888791383
-8833409.48838205,5434088.66504129,1186,GO-2021614694,2021/04/04 04:00:00+00,2021,April,4,Sunday,94,D33,Stabbing,48,Hillcrest Village,48,Hillcrest Village (48),-79.3518675427971,43.797049569698
-8833108.62831123,5417654.47381038,1187,GO-2021618567,2021/04/04 04:00:00+00,2021,April,4,Sunday,94,D55,Stabbing,57,Broadview North,57,Broadview North (57),-79.3491648710051,43.6903952218791
-8829790.18260213,5419478.46245765,1188,GO-2021683552,2021/04/05 04:00:00+00,2021,April,5,Monday,95,D55,Stabbing,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3193547657333,43.7022418876828
-8826071.26368908,5430159.58239452,1189,GO-2021646518,2021/04/08 04:00:00+00,2021,April,8,Thursday,98,D41,Stabbing,126,Dorset Park,126,Dorset Park (126),-79.2859471492513,43.771567956709
-8850494.11465003,5420428.0377333,1190,GO-2021700719,2021/04/16 04:00:00+00,2021,April,16,Friday,106,D12,Shooting,28,Rustic,28,Rustic (28),-79.5053413518335,43.7084083804303
-8857517.16236115,5415393.42961352,1191,GO-2021904598,2021/05/16 04:00:00+00,2021,May,16,Sunday,136,D23,Shooting,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5684304633188,43.6757066651642
-8825889.62657026,5437146.73181705,1192,GO-2021951127,2021/05/22 04:00:00+00,2021,May,22,Saturday,142,D42,Other,130,Milliken,130,Milliken (130),-79.2843154747423,43.8168747933466
-8833258.99478321,5413048.28623728,1193,GO-2021961854,2021/05/24 04:00:00+00,2021,May,24,Monday,144,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.3505156360526,43.6604679701863
-8840852.68902463,5412827.21146724,1194,GO-20211028789,2021/06/02 04:00:00+00,2021,June,2,Wednesday,153,D14,Other,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41873095241,43.6590312311899
-8818083.32635031,5428611.83491982,1195,GO-20211087369,2021/06/11 04:00:00+00,2021,June,11,Friday,162,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2141902874118,43.7615272371432
-8821381.6273504,5425903.59987763,1196,GO-20211107853,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2438194291425,43.7439540181056
-8821381.6273504,5425903.59987763,1197,GO-20211107853,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2438194291425,43.7439540181056
-8821519.48073237,5425791.12246727,1198,GO-20211112628,2021/06/13 04:00:00+00,2021,June,13,Sunday,164,D43,Other,138,Eglinton East,138,Eglinton East (138),-79.2450577869203,43.7432240620235
-8847696.29472597,5418024.68615211,1199,GO-20211108068,2021/06/14 04:00:00+00,2021,June,14,Monday,165,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.480208108064,43.6927999118973
-8848115.24640881,5417572.54473019,1200,GO-20211158175,2021/06/21 04:00:00+00,2021,June,21,Monday,172,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.4839716148193,43.6898630440439
-8842944.58808637,5427064.36104667,1201,GO-20211233778,2021/07/01 04:00:00+00,2021,July,1,Thursday,182,D32,Other,33,Clanton Park,33,Clanton Park (33),-79.4375228013869,43.75148660693
-8830761.6821585,5421536.67090395,1202,GO-20211236893,2021/07/02 04:00:00+00,2021,July,2,Friday,183,D55,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3280818951928,43.715606982792
-8836960.02465409,5412316.15109768,1203,GO-20211236780,2021/07/02 04:00:00+00,2021,July,2,Friday,183,D52,Other,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3837625531538,43.6557097782262
-8825770.64072877,5430184.06966376,1204,GO-20211248165,2021/07/03 04:00:00+00,2021,July,3,Saturday,184,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.283246606962,43.7717267995564
-8848648.15407326,5427529.73875073,1205,GO-20211263005,2021/07/05 04:00:00+00,2021,July,5,Monday,186,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.4887588064428,43.7545063414094
-8848648.15407326,5427529.73875073,1206,GO-20211292779,2021/07/10 04:00:00+00,2021,July,10,Saturday,191,D31,Other,27,York University Heights,27,York University Heights (27),-79.4887588064428,43.7545063414094
-8853966.73117471,5421918.18156017,1207,GO-20211319545,2021/07/14 04:00:00+00,2021,July,14,Wednesday,195,D31,Other,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.536536396752,43.7180840165228
-8820442.40699545,5420243.38106938,1208,GO-20211362894,2021/07/18 04:00:00+00,2021,July,18,Sunday,199,D41,Other,123,Cliffcrest,123,Cliffcrest (123),-79.235382268778,43.7072092787522
-8833752.38013224,5410086.33223825,1209,GO-20211359540,2021/07/19 04:00:00+00,2021,July,19,Monday,200,D51,Other,70,South Riverdale,70,South Riverdale (70),-79.3549477924635,43.6412157225058
-8854815.57635577,5418766.17880842,1210,GO-20211360309,2021/07/20 04:00:00+00,2021,July,20,Tuesday,201,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5441617031255,43.6976159389312
-8844139.68586438,5418916.35026006,1211,GO-20211370623,2021/07/21 04:00:00+00,2021,July,21,Wednesday,202,D13,Stabbing,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4482585472154,43.6985912616458
-8848494.87871166,5420011.02726126,1212,GO-20211382319,2021/07/23 04:00:00+00,2021,July,23,Friday,204,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.487381909795,43.7057004140385
-8833140.88658459,5413921.85844841,1213,GO-20211417029,2021/07/28 04:00:00+00,2021,July,28,Wednesday,209,D55,Stabbing,68,North Riverdale,68,North Riverdale (68),-79.3494546517424,43.6661448767402
-8828935.42257124,5416969.15282217,1214,GO-20211484398,2021/08/06 04:00:00+00,2021,August,6,Friday,218,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.3116763261178,43.6859435104785
-8838690.97728007,5412375.56273513,1215,GO-20211494943,2021/08/08 04:00:00+00,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3993119651501,43.6560959115163
-8838690.97728007,5412375.56273513,1216,GO-20211494943,2021/08/08 04:00:00+00,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3993119651501,43.6560959115163
-8815361.14445802,5442380.51091982,1217,GO-20211538967,2021/08/14 04:00:00+00,2021,August,14,Saturday,226,D42,Other,144,Morningside Heights,NSA,NSA,-79.1897365109553,43.8507897317179
-8848672.45923692,5418780.14110309,1218,GO-20211543961,2021/08/14 04:00:00+00,2021,August,14,Saturday,226,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4889771434969,43.6977066211861
-8846659.65423186,5416125.80301002,1219,GO-20211617066,2021/08/25 04:00:00+00,2021,August,25,Wednesday,237,D12,Other,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.4708958079854,43.6804648198862
-8854285.33546104,5402686.87619094,1220,GO-20211630428,2021/08/27 04:00:00+00,2021,August,27,Friday,239,D22,Shooting,19,Long Branch,19,Long Branch (19),-79.5393984684788,43.5930934276973
-8837534.35307656,5411253.97578967,1221,GO-20211638087,2021/08/28 04:00:00+00,2021,August,28,Saturday,240,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3889218325498,43.6488059642649
-8835183.39174111,5411716.4472014,1222,GO-20211677261,2021/09/02 04:00:00+00,2021,September,2,Thursday,245,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3678027881502,43.651811984467
-8847790.88968779,5432185.08526608,1223,GO-20211684171,2021/09/03 04:00:00+00,2021,September,3,Friday,246,D32,Shooting,27,York University Heights,27,York University Heights (27),-79.48105786851,43.7847054791931
-8851815.1637527,5407469.56981738,1224,GO-20211692780,2021/09/04 04:00:00+00,2021,September,4,Saturday,247,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5172085376351,43.6242020338852
-8817665.39791624,5426853.90688455,1225,GO-20211699665,2021/09/05 04:00:00+00,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.2104359720708,43.7501209657019
-8817665.39791624,5426853.90688455,1226,GO-20211699665,2021/09/05 04:00:00+00,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.2104359720708,43.7501209657019
-8851325.23387198,5427061.29907008,1227,GO-20211713828,2021/09/07 04:00:00+00,2021,September,7,Tuesday,250,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5128074227241,43.7514667384787
-8822510.20661195,5422955.94808863,1228,GO-20211788435,2021/09/17 04:00:00+00,2021,September,17,Friday,260,D41,Shooting,124,Kennedy Park,124,Kennedy Park (124),-79.2539576285991,43.724821404674
-8834423.33164632,5413270.84198903,1229,GO-20211794405,2021/09/18 04:00:00+00,2021,September,18,Saturday,261,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.360975051656,43.6619142989755
-8815252.1350693,5438422.4156604,1230,GO-20211851845,2021/09/26 04:00:00+00,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.1887572625782,43.8251430133215
-8859959.17179679,5424370.72402532,1231,GO-20211874352,2021/09/29 04:00:00+00,2021,September,29,Wednesday,272,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5903674066371,43.7340051934537
-8829908.67763598,5415610.29614785,1232,GO-20211896862,2021/10/03 04:00:00+00,2021,October,3,Sunday,276,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.320419225019,43.6771156643316
-8817041.09171782,5434149.06358011,1233,GO-20211971401,2021/10/13 04:00:00+00,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2048277339354,43.7974411929693
